UNIV_ID,BRANCH,UNIV_NAME,City,Address,State,ZIP,Sector_id
157021005,American National University - Florence,American National University-Lexington,Florence,8095 Connector Drive,KY,41042,3
157021006,American National University - Richmond,American National University-Lexington,Richmond,125 South Killarney Lane,KY,40475,3
157021007,American National University - Lexington,American National University-Lexington,Lexington,2376 Sir Barton Way,KY,40509,3
157021010,American National University - South Bend,American National University-Lexington,South Bend,1030 East Jefferson Blvd.,IN,46617,3
157030001,Main Campus,Kentucky Mountain Bible College,Jackson,855 KY HWY 541,KY,41339,2
157058001,Kentucky State University,Kentucky State University,FRANKFORT,400 E MAIN ST,KY,40601,1
157076001,Kentucky Wesleyan College,Kentucky Wesleyan College,OWENSBORO,3000 FREDERICA ST,KY,42301,2
157085001,University of KY,University of Kentucky,LEXINGTON,104 Administration Drive,KY,405060032,1
157085002,Little Research Center,University of Kentucky,Versailles,1171 Midway Road,KY,40506,1
157085003,North Farms Campus,University of Kentucky,Lexington,1925 Research Farm Road,KY,40511,1
157085004,Robinson Forest,University of Kentucky,Clayhole,617 Clemens Fork Road,KY,41317,1
157085005,South Farms Campus,University of Kentucky,Lexington,4321 Emmert Farm Lane,KY,40514,1
157085006,West Kentucky Substation,University of Kentucky,Princeton,1205 Hopkinsville Street,KY,42445,1
157085007,Paducah Campus,University of Kentucky,Paducah,4810 Alben Barkley Dr,KY,42001,1
157085008,Hazard Campus,University of Kentucky,Hazard,750 Morton Blvd.,KY,41701,1
157100001,Main Campus,Kentucky Christian University,GRAYSON,100 ACADEMIC PKY,KY,411432205,2
157207001,Main Campus,Lexington Theological Seminary,LEXINGTON,"230 Lexington Green Circle, Suite 300",KY,405033337,2
157216001,Lindsey Wilson College,Lindsey Wilson College,COLUMBIA,210 LINDSEY WILSON ST,KY,427281223,2
157216002,Lindsey Wilson College - Scottsville Campus,Lindsey Wilson College,Scottsville,116 Public Square,KY,42164,2
157216003,Lindsey Wilson College - Ashland Community Campus,Lindsey Wilson College,Ashland,1400 College Drive,KY,41101,2
157216004,Lindsey Wilson College -  Big Stone Gap Community Campus,Lindsey Wilson College,Big Stone Gap,3441 Mountain Empire Road,VA,24219,2
157216005,Lindsey Wilson College -  Cincinnati Community Campus,Lindsey Wilson College,Cincinnati,3520 Central Parkway,OH,45223,2
157216006,Lindsey Wilson College - Cumberland Community Campus,Lindsey Wilson College,Cumberland,700 College Road,KY,40823,2
157216007,Lindsey Wilson College - Danville Community Campus,Lindsey Wilson College,Danville,59 Corporate Drive,KY,404329690,2
157216008,Lindsey Wilson College - Elizabethtown Community Campus,Lindsey Wilson College,Elizabethtown,600 College Street Road,KY,42701,2
157216010,Lindsey Wilson College - Gallatin Community Campus,Lindsey Wilson College,Gallatin,1480 Nashville Pike,TN,370663188,2
157216011,Lindsey Wilson College - Hazard Community Campus,Lindsey Wilson College,Hazard,One Community College Drive,KY,41701,2
157216012,Lindsey Wilson College - Henderson Community Campus,Lindsey Wilson College,Henderson,2660 S. Green Street,KY,42420,2
157216013,Lindsey Wilson College - Hillsboro Community Campus,Lindsey Wilson College,Hillsboro,100 Hobart Drive,OH,45133,2
157216016,Lindsey Wilson College - Logan Community Campus,Lindsey Wilson College,Mount Gay,P.O.Box 2900--2900 Dempsey Branch Road,WV,25637,2
157216017,Lindsey Wilson College - London Community Campus,Lindsey Wilson College,London,North 100 University Drive,KY,40741,2
157216018,Lindsey Wilson College - Louisville Community Campus,Lindsey Wilson College,Louisville,110 West Chesnut Street,KY,40202,2
157216020,Lindsey Wilson College - Maysville Community Campus,Lindsey Wilson College,Maysvillle,1755 US Hwy 68,KY,41056,2
157216022,Lindsey Wilson College - Prestonsburg Community Campus,Lindsey Wilson College,Prestonsburg,One Bert T. Combs Drive,KY,41653,2
157216023,Lindsey Wilson College - Radcliff Community Campus,Lindsey Wilson College,Radcliff,2000 Challenger Way,KY,40160,2
157216024,Lindsey Wilson College - Richlands Community Campus,Lindsey Wilson College,Cedar Bluff,"724 Community College Road/ P.O.Box SVCC,Richlands,VA 24641",VA,24637,2
157216025,Lindsey Wilson College - Shelbyville Community Campus,Lindsey Wilson College,Shelbyville,1361 Frankfort Road,KY,40065,2
157216026,Lindsey Wilson College - Somerset Community Campus,Lindsey Wilson College,Somerset,808 Monticello Street,KY,42501,2
157216027,Lindsey Wilson College - Wytheville Community Campus,Lindsey Wilson College,Wytheville,1000 East Main Street,VA,24382,2
157270001,Sullivan College of Technology and Design,Sullivan College of Technology and Design,LOUISVILLE,3901 ATKINSON SQUARE DR,KY,402184528,3
157289001,Main Campus,University of Louisville,LOUISVILLE,2301 S 3RD ST,KY,402920001,1
157289002,Health Sciences Center,University of Louisville,Louisville,323 East Chestnut,KY,40202,1
157289003,Shelbyhurst,University of Louisville,Louisville,9100 Shelbyville Road,KY,40223,1
157298001,Main Campus,Louisville Presbyterian Theological Seminary,LOUISVILLE,1044 ALTA VISTA RD,KY,402051798,2
157304001,Main Campus,Madisonville Community College,Madisonville,2000 College Drive,KY,424319199,4
157331001,Maysville Campus,Maysville Community and Technical College,MAYSVILLE,1755 US Highway 68,KY,41056,4
157331002,Rowan Campus,Maysville Community and Technical College,Morehead,609 Viking Drive,KY,40351,4
157331003,Licking Valley Campus,Maysville Community and Technical College,Cynthiana,319 Webster Avenue,KY,41031,4
157331004,Mt. Sterling Campus,Maysville Community and Technical College,Mount Sterling,201 Caulk Ave,KY,40353,4
157377001,Main Campus,Midway University,MIDWAY,512 STEPHENS ST,KY,403471120,2
157377002,Lexington Site,Midway University,Lexington,"2700 Old Rosebud, Rd Suite 380",KY,40509,2
157386001,Morehead State University,Morehead State University,Morehead,150 University Blvd,KY,40351,1
157401001,Main Campus,Murray State University,MURRAY,218 WELLS HALL,KY,42071,1
157401002,Paducah Extended Campus,Murray State University,Paducah,4430 Sunset Avenue,KY,42001,1
157401003,Hopkinsville Extended Campus,Murray State University,Hopkinsville,5305 Fort Campbell Blvd,KY,42240,1
157401004,Madisonville Extended Campus,Murray State University,Madisonville,2000 College Dr,KY,42431,1
157401005,Henderson Extended Campus,Murray State University,Henderson,2660 South Green Street,KY,42420,1
157401006,Fort Campbell Extended Campus,Murray State University,Fort Campbell,202 Bastogne,KY,42223,1
157438002,Edgewood Campus,Gateway Community and Technical College,Edgewood,790 Thomas More Parkway,KY,41017,4
157438003,Boone Campus (Main Campus),Gateway Community and Technical College,Florence,500 Technology Way,KY,41042,4
157438004,Metro Urban Campus,Gateway Community and Technical College,Covington,516 Madison Ave,KY,41011,4
157447001,Main Campus,Northern Kentucky University,Highland Heights,"Nunn Drive, AC 800B",KY,41099,1
157447003,Northern Kentucky University Grant County Center,Northern Kentucky University,Williamstown,204 Paris Street,KY,410971214,1
157483001,West Kentucky Community & Technical College,West Kentucky Community and Technical College,PADUCAH,4810 ALBEN BARKLEY DRIVE,KY,420027380,4
157483002,Paducah School of Art Design,West Kentucky Community and Technical College,Paducah,919 Madison Street,KY,42001,4
157483005,Purchase Training Center,West Kentucky Community and Technical College,Mayfield,234 Pioneer Industrial Drive,KY,42066,4
157483006,Skilled Craft Training Center,West Kentucky Community and Technical College,Hickory,70 Hickory Road,KY,42051,4
157535001,Main Campus,University of Pikeville,PIKEVILLE,147 SYCAMORE ST,KY,41501,2
157553001,Big Sandy Community & Technical College,Big Sandy Community and Technical College,PRESTONSBURG,ONE BERT T COMBS DR,KY,41653,4
157553002,Pikeville,Big Sandy Community and Technical College,Pikeville,120 South Riverfill Sreet,KY,41501,4
157553003,Mayo,Big Sandy Community and Technical College,Paintsville,513 Third Street,KY,41240,4
157553004,Hager Hill,Big Sandy Community and Technical College,Hager Hill,150 Industrial Park,KY,41222,4
157614001,"Empire Beauty School, Chenoweth KY",Empire Beauty School-Chenoweth,LOUISVILLE,151 CHENOWETH LN,KY,40207,6
157650001,"Empire Beauty School, Elizabethtown KY",Empire Beauty School-Elizabethtown,ELIZABETHTOWN,554 WESTPORT ROAD,KY,42701,6
157669001,"Empire Beauty School, Louisville-Dixie, KY",Empire Beauty School-Dixie,LOUISVILLE,5120 DIXIE HIGHWAY,KY,40216,6
157678001,"Empire Beauty School, Florence KY",Empire Beauty School-Florence,FLORENCE,7285 TURFWAY RD,KY,41042,6
157711001,Main Campus Somerset,Somerset Community College,SOMERSET,808 MONTICELLO STREET,KY,42501,4
157711002,Laurel Campus,Somerset Community College,LONDON,100 University Drive,KY,40744,4
157711004,Russell Center,Somerset Community College,Russell Springs,848 W Steve Wariner Drive,KY,42653,4
157711005,McCreary Center,Somerset Community College,Whitley City,141 College Street,KY,42653,4
157711006,Clinton Center,Somerset Community College,Albany,1273 KY Highway 90 W,KY,42602,4
157739001,Southeast Kentucky Community & Technical College,Southeast Kentucky Community and Technical College,CUMBERLAND,700 COLLEGE RD,KY,40823,4
157739002,Harlan Campus,Southeast Kentucky Community and Technical College,Harlan,164 Ballpark Road,KY,40831,4
157739003,Middlesboro Campus,Southeast Kentucky Community and Technical College,Middlesboro,1300 Chichester Avenue,KY,40965,4
157739004,Pineville Campus,Southeast Kentucky Community and Technical College,Pineville,3300 South Highway 25E,KY,40977,4
157739005,Whitesburg Campus,Southeast Kentucky Community and Technical College,Whitesburg,2 Long Avenue,KY,41858,4
157757001,Spalding University,Spalding University,LOUISVILLE,845 South Third Street,KY,402032188,2
157766001,Spencerian College,Spencerian College-Louisville,LOUISVILLE,4627 DIXIE HWY,KY,40216,3
157793001,Main Campus,Sullivan University,Louisville,3101 Bardstown Road,KY,402053013,3
157793002,Sullivan University - Lexington,Sullivan University,Lexington,2355 Harrodsburg Road,KY,40504,3
157793003,Sullivan University - Ft. Knox,Sullivan University,Fort Knox,PO Box 998,KY,40121,3
157793004,Louisa Campus,Sullivan University,Louisa,122 South Main Cross Street,KY,41230,3
157809001,Main Campus,Thomas More College,CRESTVIEW HILLS,333 THOMAS MORE PARKWAY,KY,410173495,2
157818001,Transylvania University,Transylvania University,LEXINGTON,300 N BROADWAY,KY,405081797,2
157827001,MAIN CAMPUS,Trend Setters' Academy of Beauty Culture-Louisville,LOUISVILLE,7283 DIXIE HWY,KY,40258,6
157827002,Trend Setters Academy -Preston,Trend Setters' Academy of Beauty Culture-Louisville,Louisville,8111 Preston Highway,KY,40219,6
157863001,Main Campus,Union College,BARBOURVILLE,310 COLLEGE ST,KY,409061499,2
157951001,Western Kentucky University - Main Campus,Western Kentucky University,Bowling Green,1906 College Heights Blvd #11050,KY,421011050,1
157951002,WKU South Campus,Western Kentucky University,Bowling Green,2355 Nashville Road,KY,421011094,1
157951003,WKU The Center,Western Kentucky University,Bowling Green,2413 Nashville Road,KY,421011077,1
157951004,WKU L.D Brown Agriculture Exposition Center,Western Kentucky University,Bowling Green,406 Elrod Road,KY,421011066,1
157951006,WKU Owensboro,Western Kentucky University,Owensboro,4821 New Hartford Rd.,KY,423031800,1
158088001,Alexandria Campus,Central Louisiana Technical Community College,Alexandria,4311 South MacArthrur Dr,LA,713023137,4
158088002,Huey P. Long Campus,Central Louisiana Technical Community College,Winnfield,5960 Hwy 167 North,LA,71483,4
158088003,Lamar Salter Campus,Central Louisiana Technical Community College,Leesville,15014 Lake Charles Hwy.,LA,71446,4
158088004,Oakdale Campus,Central Louisiana Technical Community College,Oakdale,117 Hwy 1152,LA,71463,4
158088005,Ferriday Campus,Central Louisiana Technical Community College,Ferriday,2218 EE Wallace Boulevard,LA,71334,4
158088006,Avoyelles Campus,Central Louisiana Technical Community College,Cottonport,508 Choupique Street,LA,71327,4
158088007,Rod Brady Extension,Central Louisiana Technical Community College,Jena,521 East Bradford Street,LA,71342,4
158088010,Natchitoches Campus,Central Louisiana Technical Community College,Natchitoches,6587 Highway 1 Bypass,LA,71457,4
158088011,Sabine Valley Campus,Central Louisiana Technical Community College,Many,1255 Fisher Road,LA,71449,4
158246001,Ayers Career College,Ayers Career College,Shreveport,8820 Jewella Avenue,LA,71108,9
158325001,Main Campus,Baton Rouge General Medical Center-School of Nursing,BATON ROUGE,3616 NORTH BLVD,LA,70806,5
158343001,Main Campus,Baton Rouge School of Computers,BATON ROUGE,9352 Interline Ave,LA,70809,6
158431001,Main Campus,Bossier Parish Community College,BOSSIER CITY,6220 EAST TEXAS,LA,71111,4
158477001,Main Campus,Centenary College of Louisiana,Shreveport,2911 Centenary Boulevard,LA,71104,2
158538001,Main Campus,Cloyd's Beauty School 1 Inc,WEST MONROE,603 NATCHITOCHES ST,LA,71291,9
158617001,Main Campus,Crescent City Bartending School,New Orleans,209 N. Broad,LA,70119,9
158617002,"Gulfport, MS",Crescent City Bartending School,Gulfport,1306 29th Ave,MS,39501,9
158617003,"Las Vegas, NV",Crescent City Bartending School,Las Vegas,4180 South Sandhill Dr. Suite B-8,NV,89121,9
158617004,"Robinsonville, MS",Crescent City Bartending School,Robinsonville,2981 Grand Casino Pkway. South Ext.,MS,38664,9
158644001,Main Campus,D'Jay's Institute of Cosmetology and Esthiology,BATON ROUGE,10120 Red Oak Dr,LA,70815,9
158662001,Main Campus,Delgado Community College,New Orleans,615 City Park Avenue,LA,701194399,4
158662002,Westbank,Delgado Community College,New Orleans,2600 General Meyer Avenue,LA,701143095,4
158662006,Charity School of Nursing,Delgado Community College,New Orleans,450 South Claiborne Avenue,LA,70112,4
158662007,Fire School,Delgado Community College,New Orleans,13200 Old Gentilly Road,LA,70129,4
158662009,North Shore - Slidell,Delgado Community College,Slidell,320 Howze Beach Rd.,LA,70461,4
158662010,East Jefferson,Delgado Community College,Metairie,5200 Blair Drive,LA,70001,4
158662011,West Jefferson,Delgado Community College,Harvey,475 Manhattan Blvd.,LA,70058,4
158662012,Sidney Collier,Delgado Community College,New Orleans,3727 Louisa St.,LA,70126,4
158778001,AVERY JAMES SCHOOL OF COSMETOLOGY,Avery James School of Cosmetology,Lake Charles,2948 Ryan Street,LA,70601,9
158787001,Main Campus,Denham Springs Beauty School,DENHAM SPRINGS,923 FLORIDA BLVD,LA,70726,9
158802001,Dillard University,Dillard University,NEW ORLEANS,2601 GENTILLY BLVD,LA,70122,2
158884001,Main Campus,Nunez Community College,Chalmette,3710 Paris Road,LA,70043,4
159009001,GRAMBLING STATE UNIVERSITY,Grambling State University,GRAMBLING,100 FOUNDER STREET,LA,71245,1
159027001,"Guy's Academy Hair, Skin & Nails",Guy's Shreveport Academy of Cosmetology Inc,SHREVEPORT,1141 SHREVEPORT BARKSDALE HWY,LA,71105,9
159197001,Main Campus,ITI Technical College,BATON ROUGE,13944 AIRLINE HWY,LA,70817,6
159319001,John Jay Beauty College,John Jay Beauty College,New Orleans,540 Robert E. Lee Blvd.,LA,70124,9
159328001,Main Campus,John Jay Beauty College,Kenner,2844 Tennessee Ave.,LA,70062,9
159373001,Main Campus,Louisiana State University Health Sciences Center-New Orleans,NEW ORLEANS,433 BOLIVAR ST,LA,701122223,1
159382001,Main Campus,Louisiana State University-Alexandria,ALEXANDRIA,8100 HWY 71 SOUTH,LA,713029121,1
159391001,Main Campus,Louisiana State University and Agricultural & Mechanical College,BATON ROUGE,"University Administration BLDG, 3810 W. Lakeshore Drive",LA,70808,1
159407001,Main Campus,Louisiana State University-Eunice,EUNICE,2048 JOHNSON HWY,LA,70535,4
159416001,Main Campus,Louisiana State University-Shreveport,SHREVEPORT,ONE UNIVERSITY PLACE,LA,711152399,1
159513001,Main Campus,Aveda Institute-Baton Rouge,BATON ROUGE,2834 S SHERWOOD FOREST BLVD,LA,708162246,9
159522001,Main Campus,Aveda Institute-Lafayette,LAFAYETTE,2922 JOHNSTON ST,LA,705033246,9
159531001,LA ACADEMY OF BEAUTY,Louisiana Academy of Beauty,EUNICE,550 E LAUREL,LA,70535,9
159568001,Louisiana College,Louisiana College,PINEVILLE,1140 COLLEGE DR,LA,713590381,2
